Site ID,Screening Flag,Location,Field Sample ID,Date Sampled,Parameter,Result,Units,Lab Qualifier,Validation Qualifier,Detect?,Matrix,Purpose,Type,Time,Program,Event,Analysis Type,Filtered,Leached,Result Type Code,Analytical Method,Start Depth,End Depth,Depth Units,Excavated Flag,Use Flag
NMED,N,CDBO-6,CDBO6UF35941_METALS,5/26/1998,Lead,5,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-8/14/1995-METALS,8/14/1995,Lead,3,ug/L,U,,N,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-METALS,11/29/1994,Lead,16,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36297_METALS,5/17/1999,Lithium,10,ug/L,U,,N,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-METALS,11/29/1994,Lithium,10,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36342_GENINORG,7/1/1999,Magnesium,3.2,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36297_GENINORG,5/17/1999,Magnesium,3.75,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-GNINOR,11/29/1994,Magnesium,2.8,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36342_METALS,7/1/1999,Manganese,10,ug/L,U,,N,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36297_METALS,5/17/1999,Manganese,7,ug/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_METALS,5/26/1998,Manganese,70,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-METALS,11/29/1994,Manganese,120,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-METALS,11/29/1994,Mercury,0.2,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36342_METALS,7/1/1999,Molybdenum,10,ug/L,U,,N,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-METALS,11/29/1994,Molybdenum,10,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-METALS,11/29/1994,Nickel,20,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF36297_GENINORG,5/17/1999,Nitrate-Nitrite as Nitrogen,0.5,mg/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_GENINORG,5/26/1998,Nitrate-Nitrite as Nitrogen,0.44,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,Cdbo635597_GENINORG,6/16/1997,Nitrate-Nitrite as Nitrogen,0.1,mg/L,,,Y,W,REG,WG,0:00,,,INIT,U,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF36297_GENINORG,5/17/1999,"Phosphorus, total (as P)",0.3,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_GENINORG,5/26/1998,"Phosphorus, total (as P)",0.64,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_RAD,5/26/1998,Plutonium-238,0.01,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_RAD,5/26/1998,Plutonium-239/240,0.003,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36342_GENINORG,7/1/1999,Potassium,2.3,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36297_GENINORG,5/17/1999,Potassium,2,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-GNINOR,11/29/1994,Potassium,3,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-METALS,11/29/1994,Selenium,5,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36342_METALS,7/1/1999,Silicon,25000,ug/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36297_METALS,5/17/1999,Silicon,33600,ug/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_METALS,5/26/1998,Silicon,38000,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-METALS,11/29/1994,Silicon,32000,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-METALS,11/29/1994,Silver,10,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36342_GENINORG,7/1/1999,Sodium,19,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36297_GENINORG,5/17/1999,Sodium,21,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_GENINORG,5/26/1998,Sodium,19,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-GNINOR,11/29/1994,Sodium,26,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36342_METALS,7/1/1999,Strontium,96,ug/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36297_METALS,5/17/1999,Strontium,104,ug/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_METALS,5/26/1998,Strontium,100,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-METALS,11/29/1994,Strontium,100,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6F36342_RAD,7/1/1999,Strontium-90,-0.12,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_RAD,5/26/1998,Strontium-90,0.22,pCi/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35597_RAD,6/16/1997,Strontium-90,0.58,pCi/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO636341_GENINORG,6/30/1999,Sulfate,9.3,mg/L,,,Y,W,REG,WG,0:00,,,INIT,U,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO636297_GENINORG,5/17/1999,Sulfate,8.7,mg/L,,,Y,W,REG,WG,0:00,,,INIT,U,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_GENINORG,5/26/1998,Sulfate,8.7,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-METALS,11/29/1994,Thallium,5,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-METALS,11/29/1994,Tin,20,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF36297_GENINORG,5/17/1999,Total Dissolved Solids,260,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-8/14/1995-GENINORG,8/14/1995,Total Dissolved Solids,220,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF36297_GENINORG,5/17/1999,Total Kjeldahl Nitrogen,2.5,mg/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_GENINORG,5/26/1998,Total Kjeldahl Nitrogen,2.5,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF36297_GENINORG,5/17/1999,Total Suspended Solids,340,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-8/14/1995-GENINORG,8/14/1995,Total Suspended Solids,2200,mg/L,,,Y,W,REG,WG,0:00,,,INIT,U,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF36341_RAD,6/30/1999,Tritium,180.10001,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF36297_RAD,5/17/1999,Tritium,198,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_RAD,5/26/1998,Tritium,185,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_METALS,5/26/1998,Uranium,0.36,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35597_METALS,6/16/1997,Uranium,9.4,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_RAD,5/26/1998,Uranium-234,0.249,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_RAD,5/26/1998,Uranium-235,0.106,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_RAD,5/26/1998,Uranium-238,0.16,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-METALS,11/29/1994,Vanadium,10,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO6UF35941_METALS,5/26/1998,Zinc,30,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-6,CDBO-6-11/29/1994-METALS,11/29/1994,Zinc,20,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_METALS,10/6/1999,Aluminum,100,ug/L,U,,N,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Aluminum,9300,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-RAD,11/29/1994,Americium-241,7.12,pCi/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7UF36439_GENINORG,10/6/1999,Ammonia,0.05,mg/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Antimony,60,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_METALS,10/6/1999,Arsenic,3,ug/L,U,,N,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Arsenic,5,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_METALS,10/6/1999,Barium,81,ug/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Barium,1400,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Beryllium,6,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_METALS,10/6/1999,Boron,50,ug/L,U,,N,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Boron,40,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_GENINORG,10/6/1999,Bromide,0.5,mg/L,U,,N,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_METALS,10/6/1999,Cadmium,0.5,ug/L,U,,N,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Cadmium,0.5,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_GENINORG,10/6/1999,Calcium,17,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-GNINOR,11/29/1994,Calcium,29,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-RAD,11/29/1994,Cesium-137,1.88,pCi/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_GENINORG,10/6/1999,Chloride,22,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Chromium,10,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Cobalt,10,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Copper,10,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_GENINORG,10/6/1999,Fluoride,0.15,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7UF36439_RAD,10/6/1999,Gross alpha,-0.33,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7UF35597_RAD,6/16/1997,Gross alpha,307,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-RAD,11/29/1994,Gross alpha,16.81,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7UF36439_RAD,10/6/1999,Gross beta,0.89,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7UF35597_RAD,6/16/1997,Gross beta,239,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-RAD,11/29/1994,Gross beta,20.6,pCi/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_METALS,10/6/1999,Iron,47,ug/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Iron,3700,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_METALS,10/6/1999,Lead,2,ug/L,U,,N,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Lead,26,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Lithium,10,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_GENINORG,10/6/1999,Magnesium,3.8,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-GNINOR,11/29/1994,Magnesium,5.9,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Manganese,470,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Mercury,0.2,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_METALS,10/6/1999,Molybdenum,30,ug/L,U,,N,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Molybdenum,10,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Nickel,20,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7UF36439_GENINORG,10/6/1999,Nitrate-Nitrite as Nitrogen,0.05,mg/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7UF36439_GENINORG,10/6/1999,"Phosphorus, total (as P)",0.19,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-GNINOR,11/29/1994,Potassium,5,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_METALS,10/6/1999,Selenium,3,ug/L,U,,N,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Selenium,5,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_METALS,10/6/1999,Silicon,35400,ug/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Silicon,46000,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Silver,10,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_GENINORG,10/6/1999,Sodium,20,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-GNINOR,11/29/1994,Sodium,22,mg/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Strontium,230,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7UF35597_RAD,6/16/1997,Strontium-90,0.51,pCi/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7F36439_GENINORG,10/6/1999,Sulfate,10,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Thallium,5,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Tin,20,ug/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7UF36439_GENINORG,10/6/1999,Total Dissolved Solids,165,mg/L,,,Y,W,REG,WG,0:00,,,INIT,Y,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7UF36439_GENINORG,10/6/1999,Total Kjeldahl Nitrogen,0.5,mg/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7UF36439_GENINORG,10/6/1999,Total Suspended Solids,5,mg/L,U,,N,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO7UF35597_METALS,6/16/1997,Uranium,24.9,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Vanadium,20,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CDBO-7,CDBO-7-11/29/1994-METALS,11/29/1994,Zinc,80,ug/L,,,Y,W,REG,WG,0:00,,,INIT,N,N,TRG,LEGACY,,,,N,Y
NMED,N,CrEX-1,CrEX-1-8-3-16-Pharm,8/3/2016,17a-Estradiol,0.4,ng/L,U,U,N,W,REG,WG,8:33,GW-IFGMP,,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,CrEX-1,CrEX-1-11-5-15-Pharm,11/5/2015,17a-Estradiol,2,ng/L,U,U,N,W,REG,WG,13:35,,,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,CrEX-1,CrEX-1-8-3-16-Pharm,8/3/2016,17a-Ethynyl Estradiol,0.4,ng/L,U,U,N,W,REG,WG,8:33,GW-IFGMP,,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,CrEX-1,CrEX-1-11-5-15-Pharm,11/5/2015,17a-Ethynyl Estradiol,1,ng/L,U,U,N,W,REG,WG,13:35,,,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,CrEX-1,CrEX-1-8-3-16-Pharm,8/3/2016,17b-Estradiol,1,ng/L,U,U,N,W,REG,WG,8:33,GW-IFGMP,,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,CrEX-1,CrEX-1-11-5-15-Pharm,11/5/2015,17b-Estradiol,1,ng/L,U,U,N,W,REG,WG,13:35,,,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,CrEX-1,MOSA-22-254701,7/21/2022,"1H, 1H, 2H, 2H-perfluorodecane sulfonic acid",0.25,ng/L,U,U,N,W,REG,WG,11:25,GW-IFGMP,MOSA EX,INIT,N,N,TRG,EPA:537M,,,ft,N,Y
NMED,N,CrEX-1,MOSA-22-254701,7/21/2022,"1H, 1H, 2H, 2H-perfluorooctane sulfonic acid",0.46,ng/L,U,U,N,W,REG,WG,11:25,GW-IFGMP,MOSA EX,INIT,N,N,TRG,EPA:537M,,,ft,N,Y
NMED,N,CrEX-1,CrEX-1-8-3-16-Pharm,8/3/2016,Acetaminophen,0.3,ng/L,U,U,N,W,REG,WG,8:33,GW-IFGMP,,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,CrEX-1,CrEX-1-11-5-15-Pharm,11/5/2015,Acetaminophen,1,ng/L,U,U,N,W,REG,WG,13:35,,,INIT,N,N,TRG,EPA:1694,,,,N,Y
NMED,N,CrEX-1,MOSA-22-254696,7/21/2022,Aluminum,28.1,ug/L,U,U,N,W,REG,WG,11:25,GW-IFGMP,MOSA EX,INIT,Y,N,TRG,EPA:1638M,,,ft,N,Y
NMED,N,CrEX-1,MOSA-20-205785,7/22/2020,Aluminum,33.9,ug/L,J,J,Y,W,REG,WG,10:35,GW-IFGMP,R-70_CrEX,DL,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,CrEX-1,MOSA-20-192974,1/14/2020,Aluminum,12.8,ug/L,U,U,N,W,REG,W,9:50,GW-IFGMP,MOSA 20Q2,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,CrEX-1,MOSA-19-183811,7/2/2019,Aluminum,12.8,ug/L,U,U,N,W,REG,WG,10:35,GW-Other,CrEX123_24hQ319,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
NMED,N,CrEX-1,MOSA-19-183805,7/1/2019,Aluminum,12.8,ug/L,U,U,N,W,REG,WG,10:55,GW-Other,CrEX123_24hQ319,INIT,Y,N,TRG,EPA:1638M,,,,N,Y
