FIELD_SAMPLE_ID,LAB_ID,ANALYTICAL_METHOD,ANALYSIS_DATE,PARAMETER_CODE,RESULT_TYPE_CODE,LAB_RESULT,LAB_UNITS,LAB_DETECTION_LIMIT,LAB_MATRIX,LAB_SAMPLE_ID,ANALYSIS_TIME,LAB_QUALIFIER,DILUTION_FACTOR,PREP_METHOD,PREP_DATE,ANALYSIS_LOT_ID,SAMPLE_DELIVERY_GROUP,LAB_BLANK_SAMPLE_ID,UNCERTAINTY,PARAMETER_NAME,ANALYSIS_TYPE_CODE,FILTERED_FLAG,LEACHED_FLAG,LEACHATE_METHOD,LEACHATE_DATE,LEACHATE_TIME,SAMPLE_PREP_LOT_ID,LEACHATE_LOT_ID,PREP_TIME,METHOD_DETECTION_LIMIT,MINIMUM_DETECTABLE_ACTIVITY,SAMPLE_DATE,SAMPLE_PURPOSE,ORIGINAL_LAB_RESULT,SPIKE_ADDED,SPIKED_RESULT,SPIKE_RECOVERY,RPD,RPD_LIMIT,UPPER_LIMIT,LOWER_LIMIT,LAB_RECEIPT_DATE,HARD_COPY_DUE_DATE,RUSH_TAT,LAB_REPORT_DATE,BASIS,PERCENT_MOISTURE,CHAIN_OF_CUSTODY_NO,,,,,,,,
SANI-26-377503,GELC,SW-846:6010D,10/20/2025,CO,TRG,1,ug/L,5,W,747603002,13:58,U,1,SW-846:3005A,10/16/2025,2880798,747603,1206267938,,Cobalt,INIT,N,N,,,,2880797,,8:55,1,,,10/9/2025,REG,0.207,ug/L,1,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6010D,10/20/2025,CU,TRG,3,ug/L,20,W,747603002,13:58,U,1,SW-846:3005A,10/16/2025,2880798,747603,1206267938,,Copper,INIT,N,N,,,,2880797,,8:55,3,,,10/9/2025,REG,-0.646,ug/L,3,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6010D,10/20/2025,FE,TRG,39.4,ug/L,100,W,747603002,13:58,J,1,SW-846:3005A,10/16/2025,2880798,747603,1206267938,,Iron,INIT,N,N,,,,2880797,,8:55,30,,,10/9/2025,REG,39.4,ug/L,39.4,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6010D,10/20/2025,PB,TRG,3.3,ug/L,20,W,747603002,13:58,U,1,SW-846:3005A,10/16/2025,2880798,747603,1206267938,,Lead,INIT,N,N,,,,2880797,,8:55,3.3,,,10/9/2025,REG,2.08,ug/L,3.3,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6020B,10/18/2025,LI,TRG,26.5,ug/L,10,W,747603002,2:04,,1,SW-846:3005A,10/16/2025,2880801,747603,1206267944,,Lithium,INIT,N,N,,,,2880799,,8:55,3,,,10/9/2025,REG,26.5,ug/L,26.5,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6010D,10/20/2025,MG,TRG,3940,ug/L,300,W,747603002,13:58,,1,SW-846:3005A,10/16/2025,2880798,747603,1206267938,,Magnesium,INIT,N,N,,,,2880797,,8:55,110,,,10/9/2025,REG,3940,ug/L,3940,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6010D,10/20/2025,MN,TRG,64.2,ug/L,10,W,747603002,13:58,,1,SW-846:3005A,10/16/2025,2880798,747603,1206267938,,Manganese,INIT,N,N,,,,2880797,,8:55,2,,,10/9/2025,REG,64.2,ug/L,64.2,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:7470A,10/17/2025,HG,TRG,0.067,ug/L,0.2,W,747603002,9:27,U,1,SW-846:7470A Prep,10/16/2025,2881515,747603,1206269268,,Mercury,INIT,N,N,,,,2881505,,12:05,0.067,,,10/9/2025,REG,0.017,ug/L,0.067,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6010D,10/21/2025,NI,TRG,1.5,ug/L,5,W,747603002,9:32,U,1,SW-846:3005A,10/16/2025,2880798,747603,1206267938,,Nickel,INIT,N,N,,,,2880797,,8:55,1.5,,,10/9/2025,REG,0.388,ug/L,1.5,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6010D,10/20/2025,K,TRG,2040,ug/L,250,W,747603002,13:58,,1,SW-846:3005A,10/16/2025,2880798,747603,1206267938,,Potassium,INIT,N,N,,,,2880797,,8:55,50,,,10/9/2025,REG,2040,ug/L,2040,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6020B,10/18/2025,SE,TRG,1.5,ug/L,5,W,747603002,2:04,U,1,SW-846:3005A,10/16/2025,2880801,747603,1206267944,,Selenium,INIT,N,N,,,,2880799,,8:55,1.5,,,10/9/2025,REG,0.566,ug/L,1.5,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6010D,10/21/2025,SE,TRG,6,ug/L,30,W,747603002,9:32,U,1,SW-846:3005A,10/16/2025,2880798,747603,1206267938,,Selenium,INIT,N,N,,,,2880797,,8:55,6,,,10/9/2025,REG,1.42,ug/L,6,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6010D,10/20/2025,AG,TRG,1,ug/L,5,W,747603002,13:58,U,1,SW-846:3005A,10/16/2025,2880798,747603,1206267938,,Silver,INIT,N,N,,,,2880797,,8:55,1,,,10/9/2025,REG,0.271,ug/L,1,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6010D,10/20/2025,NA,TRG,11400,ug/L,300,W,747603002,13:58,,1,SW-846:3005A,10/16/2025,2880798,747603,1206267938,,Sodium,INIT,N,N,,,,2880797,,8:55,100,,,10/9/2025,REG,11400,ug/L,11400,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6010D,10/20/2025,TL,TRG,5,ug/L,20,W,747603002,13:58,U,1,SW-846:3005A,10/16/2025,2880798,747603,1206267938,,Thallium,INIT,N,N,,,,2880797,,8:55,5,,,10/9/2025,REG,-3.07,ug/L,5,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6020B,10/18/2025,U,TRG,0.56,ug/L,0.2,W,747603002,2:04,,1,SW-846:3005A,10/16/2025,2880801,747603,1206267944,,Uranium,INIT,N,N,,,,2880799,,8:55,0.067,,,10/9/2025,REG,0.56,ug/L,0.56,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6010D,10/20/2025,V,TRG,5.41,ug/L,5,W,747603002,13:58,,1,SW-846:3005A,10/16/2025,2880798,747603,1206267938,,Vanadium,INIT,N,N,,,,2880797,,8:55,1,,,10/9/2025,REG,5.41,ug/L,5.41,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6010D,10/20/2025,ZN,TRG,3.3,ug/L,20,W,747603002,13:58,U,1,SW-846:3005A,10/16/2025,2880798,747603,1206267938,,Zinc,INIT,N,N,,,,2880797,,8:55,3.3,,,10/9/2025,REG,0.528,ug/L,3.3,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,"(D)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SANI-26-377503,GELC,SW-846:6850,10/17/2025,CLO4,TRG,11.8,ug/L,0.4,W,747603002,23:42,,2,SW-846:6850,10/16/2025,2881611,747603,1206269426,,Perchlorate,INIT,N,N,,,,2881610,,13:29,0.1,,,10/9/2025,REG,5.9,ug/L,11.8,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,N,100,,,,,2737-14OCT25-LMW08,565 - Perchlorate by LC/MS
SANI-26-377503,GELC,EPA:170.0,10/15/2025,TEMP,TRG,4,Deg C,,W,747603002,,,,,,,747603,,,Temperature,INIT,N,,,,,,,,,,,10/9/2025,REG,,,,,,,,,,,10/15/2025,10/22/2025,Y,10/22/2025,,,,,,,2737-14OCT25-LMW08,
SAN-I-PW,HEAL,EPA:300.0,10/13/2025,Br(-1),TRG,0.05,mg/L,0.1,W,885-35199-1,11:47,U,1,,,885-36482,885-35199-1,MB 885-36482/4,,Bromide,INIT,N,N,,,,885-36482,,,0.05,,9/23/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-PW,HEAL,EPA:300.0,10/13/2025,Cl(-1),TRG,3.9,mg/L,0.5,W,885-35199-1,11:47,,1,,,885-36482,885-35199-1,MB 885-36482/4,,Chloride,INIT,N,N,,,,885-36482,,,0.25,,9/23/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-PW,HEAL,EPA:300.0,10/13/2025,F(-1),TRG,0.19,mg/L,0.1,W,885-35199-1,11:47,,1,,,885-36482,885-35199-1,MB 885-36482/4,,Fluoride,INIT,N,N,,,,885-36482,,,0.046,,9/23/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-PW,HEAL,EPA:300.0,10/13/2025,NO3+NO2-N,TRG,0.11,mg/L,1,W,885-35199-1,22:24,U,5,,,885-36483,885-35199-1,MB 885-36483/4,,Nitrate-Nitrite as Nitrogen,DL,N,N,,,,885-36483,,,0.11,,9/23/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-PW,HEAL,EPA:300.0,10/13/2025,SO4(-2),TRG,2.8,mg/L,0.5,W,885-35199-1,11:47,,1,,,885-36482,885-35199-1,MB 885-36482/4,,Sulfate,INIT,N,N,,,,885-36482,,,0.39,,9/23/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-PW,HEAL,SM:5310B,10/15/2025,TOC,TRG,0.92,mg/L,1,W,885-35199-1,23:58,J,1,,,885-36779,885-35199-1,MB 885-36779/7,,Total Organic Carbon,INIT,N,N,,,,885-36779,,,0.46,,9/23/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-PW,HEAL,SM:A2320B,10/13/2025,ALK,TRG,82,mg/L,20,W,885-35199-1,23:31,HH3,1,,,885-36643,885-35199-1,MB 885-36643/24,,Alkalinity,INIT,N,N,,,,885-36643,,,20,,9/23/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-PW,HEAL,SM:A2320B,10/13/2025,HCO3(-1),TRG,82,mg/L,20,W,885-35199-1,23:31,HH3,1,,,885-36643,885-35199-1,MB 885-36643/24,,Bicarbonate,INIT,N,N,,,,885-36643,,,20,,9/23/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-PW,HEAL,SM:A2320B,10/13/2025,CO3(-2),TRG,2,mg/L,2,W,885-35199-1,23:31,UHH3,1,,,885-36643,885-35199-1,MB 885-36643/24,,Carbonate,INIT,N,N,,,,885-36643,,,2,,9/23/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-PW,HEAL,SM:A2540C,10/10/2025,TDS,TRG,170,mg/L,50,W,885-35199-1,9:34,HH3,1,,,885-36454,885-35199-1,MB 885-36454/1,,Total Dissolved Solids,INIT,N,N,,,,885-36454,,,25,,9/23/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-RW,HEAL,EPA:300.0,10/13/2025,Br(-1),TRG,0.05,mg/L,0.1,W,885-35199-2,12:15,U,1,,,885-36482,885-35199-1,MB 885-36482/4,,Bromide,INIT,N,N,,,,885-36482,,,0.05,,9/22/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-RW,HEAL,EPA:300.0,10/13/2025,Cl(-1),TRG,5.1,mg/L,0.5,W,885-35199-2,12:15,,1,,,885-36482,885-35199-1,MB 885-36482/4,,Chloride,INIT,N,N,,,,885-36482,,,0.25,,9/22/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-RW,HEAL,EPA:300.0,10/13/2025,F(-1),TRG,0.23,mg/L,0.1,W,885-35199-2,12:15,,1,,,885-36482,885-35199-1,MB 885-36482/4,,Fluoride,INIT,N,N,,,,885-36482,,,0.046,,9/22/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-RW,HEAL,EPA:300.0,10/13/2025,NO3+NO2-N,TRG,0.11,mg/L,1,W,885-35199-2,22:38,U,5,,,885-36483,885-35199-1,MB 885-36483/4,,Nitrate-Nitrite as Nitrogen,DL,N,N,,,,885-36483,,,0.11,,9/22/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-RW,HEAL,EPA:300.0,10/13/2025,SO4(-2),TRG,6.6,mg/L,0.5,W,885-35199-2,12:15,,1,,,885-36482,885-35199-1,MB 885-36482/4,,Sulfate,INIT,N,N,,,,885-36482,,,0.39,,9/22/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-RW,HEAL,SM:5310B,10/16/2025,TOC,TRG,0.68,mg/L,1,W,885-35199-2,0:14,J,1,,,885-36779,885-35199-1,MB 885-36779/7,,Total Organic Carbon,INIT,N,N,,,,885-36779,,,0.46,,9/22/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-RW,HEAL,SM:A2320B,10/13/2025,ALK,TRG,91,mg/L,20,W,885-35199-2,23:39,HH3,1,,,885-36643,885-35199-1,MB 885-36643/24,,Alkalinity,INIT,N,N,,,,885-36643,,,20,,9/22/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-RW,HEAL,SM:A2320B,10/13/2025,HCO3(-1),TRG,91,mg/L,20,W,885-35199-2,23:39,HH3,1,,,885-36643,885-35199-1,MB 885-36643/24,,Bicarbonate,INIT,N,N,,,,885-36643,,,20,,9/22/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-RW,HEAL,SM:A2320B,10/13/2025,CO3(-2),TRG,2,mg/L,2,W,885-35199-2,23:39,UHH3,1,,,885-36643,885-35199-1,MB 885-36643/24,,Carbonate,INIT,N,N,,,,885-36643,,,2,,9/22/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-RW,HEAL,SM:A2540C,10/10/2025,TDS,TRG,180,mg/L,50,W,885-35199-2,9:34,HH3,1,,,885-36454,885-35199-1,MB 885-36454/1,,Total Dissolved Solids,INIT,N,N,,,,885-36454,,,25,,9/22/2025,REG,,,,,,,,,10/9/2025,10/14/2025,N,10/16/2025,W,100,2736-08OCT25-LMW08,,,,,,,,
SAN-I-PW,GELC,SW-846:6020B,10/14/2025,AL,TRG,50.2,ug/L,50,W,747009001,13:55,,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Aluminum,INIT,N,N,,,,2878010,,8:05,19.3,,,9/23/2025,REG,50.2,ug/L,50.2,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,AL,TRG,68,ug/L,200,W,747009001,22:11,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Aluminum,INIT,N,N,,,,2878014,,7:45,68,,,9/23/2025,REG,52.9,ug/L,68,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,SB,TRG,3.5,ug/L,20,W,747009001,22:11,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Antimony,INIT,N,N,,,,2878014,,7:45,3.5,,,9/23/2025,REG,0.952,ug/L,3.5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,AS,TRG,5,ug/L,30,W,747009001,22:11,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Arsenic,INIT,N,N,,,,2878014,,7:45,5,,,9/23/2025,REG,1.75,ug/L,5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,BA,TRG,28.3,ug/L,5,W,747009001,22:11,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Barium,INIT,N,N,,,,2878014,,7:45,1,,,9/23/2025,REG,28.3,ug/L,28.3,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,BE,TRG,1,ug/L,5,W,747009001,22:11,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Beryllium,INIT,N,N,,,,2878014,,7:45,1,,,9/23/2025,REG,0.0307,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6020B,10/14/2025,BE,TRG,0.2,ug/L,0.5,W,747009001,15:14,U,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Beryllium,INIT,N,N,,,,2878010,,8:05,0.2,,,9/23/2025,REG,0.036,ug/L,0.2,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,B,TRG,23.6,ug/L,50,W,747009001,22:11,J,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Boron,INIT,N,N,,,,2878014,,7:45,15,,,9/23/2025,REG,23.6,ug/L,23.6,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,CD,TRG,1,ug/L,5,W,747009001,22:11,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Cadmium,INIT,N,N,,,,2878014,,7:45,1,,,9/23/2025,REG,0.226,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,CA,TRG,13400,ug/L,200,W,747009001,22:11,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Calcium,INIT,N,N,,,,2878014,,7:45,50,,,9/23/2025,REG,13400,ug/L,13400,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,CR,TRG,4.99,ug/L,10,W,747009001,22:11,J,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Chromium,INIT,N,N,,,,2878014,,7:45,1,,,9/23/2025,REG,4.99,ug/L,4.99,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,CO,TRG,1,ug/L,5,W,747009001,22:11,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Cobalt,INIT,N,N,,,,2878014,,7:45,1,,,9/23/2025,REG,-0.149,ug/L,1,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,CU,TRG,10.3,ug/L,20,W,747009001,22:11,J,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Copper,INIT,N,N,,,,2878014,,7:45,3,,,9/23/2025,REG,10.3,ug/L,10.3,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,FE,TRG,824,ug/L,100,W,747009001,22:11,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Iron,INIT,N,N,,,,2878014,,7:45,30,,,9/23/2025,REG,824,ug/L,824,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,PB,TRG,7.64,ug/L,20,W,747009001,22:11,J,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Lead,INIT,N,N,,,,2878014,,7:45,3.3,,,9/23/2025,REG,7.64,ug/L,7.64,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6020B,10/14/2025,LI,TRG,26.7,ug/L,10,W,747009001,13:55,,1,SW-846:3005A,10/10/2025,2878013,747009,1206262705,,Lithium,INIT,N,N,,,,2878010,,8:05,3,,,9/23/2025,REG,26.7,ug/L,26.7,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,MG,TRG,4060,ug/L,300,W,747009001,22:11,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Magnesium,INIT,N,N,,,,2878014,,7:45,110,,,9/23/2025,REG,4060,ug/L,4060,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,MN,TRG,13,ug/L,10,W,747009001,22:11,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Manganese,INIT,N,N,,,,2878014,,7:45,2,,,9/23/2025,REG,13,ug/L,13,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:7470A,10/13/2025,HG,TRG,0.067,ug/L,0.2,W,747009001,11:23,U,1,SW-846:7470A Prep,10/10/2025,2878181,747009,1206263011,,Mercury,INIT,N,N,,,,2878179,,12:05,0.067,,,9/23/2025,REG,-0.015,ug/L,0.067,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,NI,TRG,1.5,ug/L,5,W,747009001,22:11,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Nickel,INIT,N,N,,,,2878014,,7:45,1.5,,,9/23/2025,REG,1.27,ug/L,1.5,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,K,TRG,2490,ug/L,250,W,747009001,22:11,,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Potassium,INIT,N,N,,,,2878014,,7:45,50,,,9/23/2025,REG,2490,ug/L,2490,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
SAN-I-PW,GELC,SW-846:6010D,10/10/2025,SE,TRG,6,ug/L,30,W,747009001,22:11,U,1,SW-846:3005A,10/10/2025,2878016,747009,1206262711,,Selenium,INIT,N,N,,,,2878014,,7:45,6,,,9/23/2025,REG,-9.26,ug/L,6,,,,,,,,10/9/2025,10/14/2025,Y,10/15/2025,N,100,,,,,2735-08OCT25-LMW08,"(T)202+201(B)+210(Al)+211(Be, Li, Se, U)"
